TIME;RPM;MAP;Lambda 1;Lambda target;Short term trim;VE;Charge temp;Fuel pressure;TPS;DBW Target source;Ethanol content;F.ASE correction;
861.920;1410;35;0.857;0.931;-0.938;46.400;37;3.250;4.400;2;24.500;0;
861.960;1415;33;0.856;0.931;-0.938;46.500;36;3.250;4.400;2;24.500;0;
862.000;1414;33;0.857;0.931;-0.938;46.400;37;3.250;4.400;2;24.500;0;
862.040;1414;33;0.857;0.931;-0.938;46.500;36;3.250;4.500;2;24.500;0;
862.080;1415;33;0.856;0.931;-1.000;46.400;36;3.250;4.400;2;24.500;0;
862.120;1413;33;0.856;0.931;-1.000;46.500;37;3.250;4.400;2;24.500;0;
862.160;1416;33;0.856;0.931;-1.000;46.500;36;3.250;4.400;2;24.500;0;
862.200;1415;33;0.855;0.931;-1.000;46.400;37;3.250;4.400;2;24.500;0;
862.240;1414;33;0.855;0.931;-1.000;46.400;36;3.250;4.500;2;24.500;0;
862.280;1414;33;0.854;0.931;-1.000;46.500;36;3.250;4.500;2;24.500;0;
862.320;1418;33;0.853;0.931;-1.000;46.400;37;3.250;4.500;2;24.500;0;
862.360;1414;33;0.853;0.931;-1.062;46.500;36;3.250;4.500;2;24.500;0;
862.400;1416;35;0.853;0.931;-1.062;46.400;36;3.250;4.400;2;24.500;0;
862.440;1413;33;0.852;0.931;-1.062;46.500;36;3.250;4.400;2;24.500;0;
862.480;1417;33;0.850;0.931;-1.062;46.400;37;3.250;4.500;2;24.500;0;
862.520;1412;33;0.849;0.931;-1.062;46.400;36;3.312;4.500;2;24.500;0;
862.560;1413;33;0.849;0.931;-1.062;46.400;37;3.250;4.500;2;24.500;0;
862.600;1418;33;0.846;0.931;-1.062;46.500;36;3.250;4.500;2;24.500;0;
862.640;1420;33;0.847;0.931;-1.125;46.500;36;3.250;4.500;2;24.500;0;
862.680;1421;33;0.846;0.931;-1.125;46.700;37;3.250;4.400;2;24.500;0;
862.720;1419;33;0.846;0.931;-1.125;46.500;37;3.250;4.400;2;24.500;0;
862.760;1419;33;0.847;0.931;-1.125;46.500;37;3.250;4.500;2;24.500;0;
862.800;1417;33;0.845;0.931;-1.125;46.500;37;3.250;4.500;2;24.500;0;
862.840;1421;33;0.845;0.931;-1.125;46.600;37;3.250;4.500;2;24.500;0;
862.880;1423;33;0.844;0.931;-1.125;46.600;37;3.250;4.400;2;24.500;0;
862.920;1427;33;0.842;0.931;-1.188;46.600;37;3.250;4.500;2;24.500;0;
862.960;1425;33;0.842;0.931;-1.188;46.600;37;3.250;4.500;2;24.500;0;
863.000;1425;33;0.842;0.931;-1.188;46.600;37;3.250;4.500;2;24.500;0;
863.040;1425;33;0.842;0.931;-1.188;46.600;36;3.250;4.400;2;24.500;0;
863.080;1428;33;0.841;0.931;-1.188;46.600;37;3.250;4.400;2;24.500;0;
863.120;1426;33;0.842;0.931;-1.188;46.700;36;3.250;4.500;2;24.500;0;
863.160;1430;33;0.842;0.931;-1.250;46.600;36;3.250;4.400;2;24.500;0;
863.200;1427;33;0.838;0.931;-1.250;46.700;37;3.250;4.400;2;24.500;0;
863.240;1430;33;0.838;0.931;-1.250;46.600;36;3.250;4.400;2;24.500;0;
863.280;1425;33;0.839;0.931;-1.250;46.600;37;3.250;4.400;2;24.500;0;
863.320;1428;33;0.838;0.931;-1.250;46.500;37;3.250;4.400;2;24.500;0;
863.360;1422;33;0.837;0.931;-1.250;46.500;36;3.250;4.500;2;24.500;0;
863.400;1421;33;0.837;0.931;-1.312;46.500;37;3.250;4.400;2;24.500;0;
863.440;1416;33;0.835;0.931;-1.312;46.500;36;3.250;4.400;2;24.500;0;
863.480;1416;33;0.837;0.931;-1.312;46.500;37;3.250;4.400;2;24.500;0;
863.520;1411;33;0.842;0.931;-1.312;46.600;37;3.250;4.400;2;24.500;0;
863.560;1411;33;0.841;0.931;-1.312;46.400;36;3.250;4.400;2;24.500;0;
863.600;1410;33;0.841;0.931;-1.312;46.400;37;3.250;4.400;2;24.500;0;
863.640;1409;33;0.842;0.931;-1.375;46.400;37;3.250;4.400;2;24.500;0;
863.680;1408;33;0.843;0.931;-1.375;46.300;37;3.250;4.400;2;24.500;0;
863.720;1403;33;0.846;0.931;-1.375;46.300;37;3.250;4.400;2;24.500;0;
863.760;1404;33;0.846;0.931;-1.375;46.200;37;3.250;4.400;2;24.500;0;
863.800;1397;33;0.848;0.931;-1.375;46.200;37;3.250;4.500;2;24.500;0;
863.840;1399;33;0.850;0.931;-1.375;46.200;37;3.250;4.500;2;24.500;0;
863.880;1398;33;0.849;0.931;-1.375;46.300;37;3.250;4.400;2;24.500;0;
863.920;1402;33;0.849;0.931;-1.438;46.500;37;3.250;4.400;2;24.500;0;
863.960;1403;33;0.850;0.931;-1.438;46.300;37;3.250;4.400;2;24.500;0;
864.000;1404;33;0.850;0.931;-1.438;46.300;36;3.250;4.400;2;24.500;0;
864.040;1399;33;0.852;0.931;-1.438;46.200;37;3.250;4.400;2;24.500;0;
864.080;1397;35;0.852;0.931;-1.438;46.200;37;3.250;4.400;2;24.500;0;
864.120;1396;35;0.853;0.931;-1.438;46.400;36;3.250;4.400;2;24.500;0;
864.160;1396;33;0.854;0.931;-1.438;46.200;37;3.250;4.400;2;24.500;0;
864.200;1396;33;0.854;0.931;-1.438;46.100;36;3.250;4.400;2;24.500;0;
864.240;1392;35;0.855;0.931;-1.500;46.100;36;3.312;4.400;2;24.500;0;
864.280;1391;35;0.856;0.931;-1.500;46.300;37;3.312;4.400;2;24.500;0;
864.320;1391;35;0.857;0.931;-1.500;46.400;36;3.250;4.400;2;24.500;0;
864.360;1396;33;0.857;0.931;-1.500;46.200;37;3.250;4.400;2;24.500;0;
864.400;1396;33;0.858;0.931;-1.500;46.200;37;3.250;4.400;2;24.500;0;
864.440;1397;35;0.859;0.931;-1.500;46.400;36;3.250;4.400;2;24.500;0;
864.480;1395;35;0.857;0.931;-1.500;46.300;37;3.250;4.400;2;24.500;0;
864.520;1392;33;0.855;0.931;-1.500;46.200;36;3.250;4.400;2;24.500;0;
864.560;1384;33;0.855;0.931;-1.562;46.000;37;3.250;4.400;2;24.500;0;
864.600;1387;33;0.854;0.931;-1.562;46.100;37;3.250;4.400;2;24.500;0;
864.640;1391;35;0.853;0.931;-1.562;46.300;37;3.312;4.400;2;24.500;0;
864.680;1393;35;0.854;0.931;-1.562;46.300;38;3.312;4.400;2;24.500;0;
864.720;1393;33;0.853;0.931;-1.562;46.100;37;3.250;4.400;2;24.500;0;
864.760;1387;33;0.853;0.931;-1.562;46.000;37;3.250;4.400;2;24.500;0;
864.800;1386;35;0.855;0.931;-1.562;46.000;37;3.250;4.400;2;24.500;0;
864.840;1384;35;0.858;0.931;-1.562;46.200;37;3.250;4.400;2;24.500;0;
864.880;1383;35;0.857;0.931;-1.625;46.100;37;3.250;4.400;2;24.500;0;
864.920;1382;33;0.860;0.931;-1.625;45.900;37;3.250;4.400;2;24.500;0;
864.960;1380;35;0.860;0.931;-1.625;46.100;37;3.250;4.400;2;24.500;0;
865.000;1380;35;0.860;0.931;-1.625;46.100;37;3.250;4.400;2;24.500;0;
865.040;1381;35;0.860;0.931;-1.625;46.100;37;3.250;4.400;2;24.500;0;
865.080;1376;33;0.862;0.931;-1.625;45.900;37;3.250;4.400;2;24.500;0;
865.120;1380;35;0.865;0.931;-1.625;45.900;37;3.250;4.500;2;24.500;0;
865.160;1381;35;0.865;0.931;-1.625;46.100;37;3.250;4.400;2;24.500;0;
865.200;1381;35;0.865;0.931;-1.688;46.100;37;3.250;4.400;2;24.500;0;
865.240;1381;33;0.869;0.931;-1.688;45.900;37;3.250;4.400;2;24.500;0;
865.280;1375;35;0.871;0.931;-1.688;45.800;37;3.250;4.400;2;24.500;0;
865.320;1371;35;0.872;0.931;-1.688;46.000;37;3.312;4.400;2;24.500;0;
865.360;1370;35;0.872;0.931;-1.688;46.000;37;3.312;4.400;2;24.500;0;
865.400;1371;33;0.872;0.931;-1.688;45.900;37;3.312;4.400;2;24.500;0;
865.440;1375;35;0.872;0.931;-1.688;46.100;37;3.250;4.400;2;24.500;0;
865.480;1377;35;0.868;0.931;-1.688;46.000;37;3.250;4.400;2;24.500;0;
865.520;1372;35;0.870;0.931;-1.688;45.900;37;3.250;4.400;2;24.500;0;
865.560;1369;33;0.873;0.931;-1.688;45.900;38;3.250;4.400;2;24.500;0;
865.600;1371;35;0.874;0.931;-1.750;46.000;37;3.250;4.400;2;24.500;0;
865.640;1378;35;0.874;0.931;-1.750;46.100;37;3.312;4.400;2;24.500;0;
865.680;1377;35;0.874;0.931;-1.750;46.100;37;3.312;4.400;2;24.500;0;
865.720;1377;33;0.874;0.931;-1.750;45.900;37;3.312;4.400;2;24.500;0;
865.760;1380;35;0.874;0.931;-1.750;46.000;37;3.312;4.400;2;24.500;0;
865.800;1382;35;0.873;0.931;-1.750;46.100;37;3.250;4.400;2;24.500;0;
865.840;1382;35;0.872;0.931;-1.750;46.100;37;3.250;4.400;2;24.500;0;
865.880;1378;33;0.874;0.931;-1.750;46.100;37;3.250;4.500;2;24.500;0;
865.920;1376;35;0.875;0.931;-1.750;45.900;37;3.250;4.400;2;24.500;0;
865.960;1374;35;0.875;0.931;-1.750;46.100;37;3.250;4.400;2;24.500;0;
866.000;1376;35;0.876;0.931;-1.812;45.900;37;3.250;4.400;2;24.500;0;
866.040;1367;33;0.876;0.931;-1.812;45.800;37;3.250;4.500;2;24.500;0;
866.080;1367;33;0.876;0.931;-1.812;45.900;37;3.250;4.400;2;24.500;0;
866.120;1370;35;0.877;0.931;-1.812;46.000;37;3.312;4.400;2;24.500;0;
866.160;1373;35;0.877;0.931;-1.812;46.000;37;3.250;4.400;2;24.500;0;
866.200;1373;33;0.877;0.931;-1.812;45.900;37;3.312;4.400;2;24.500;0;
866.240;1373;35;0.878;0.931;-1.812;46.000;37;3.250;4.400;2;24.500;0;
866.280;1371;35;0.878;0.931;-1.812;45.900;37;3.250;4.500;2;24.500;0;
866.320;1368;35;0.881;0.931;-1.812;45.900;37;3.250;4.400;2;24.500;0;
866.360;1367;35;0.883;0.931;-1.812;45.800;37;3.312;4.400;2;24.500;0;
866.400;1368;35;0.882;0.931;-1.812;46.000;37;3.312;4.400;2;24.500;0;
866.440;1371;35;0.882;0.931;-1.875;46.000;37;3.312;4.400;2;24.500;0;
866.480;1371;35;0.884;0.931;-1.875;46.000;37;3.312;4.400;2;24.500;0;
866.520;1373;35;0.887;0.931;-1.875;46.000;37;3.250;4.400;2;24.500;0;
866.560;1370;35;0.887;0.931;-1.875;46.000;37;3.312;4.400;2;24.500;0;
866.600;1371;35;0.885;0.931;-1.875;46.000;37;3.250;4.400;2;24.500;0;
866.640;1375;35;0.882;0.931;-1.875;46.000;38;3.250;4.400;2;24.500;0;
866.680;1375;35;0.885;0.931;-1.875;46.100;37;3.250;4.400;2;24.500;0;
866.720;1380;35;0.886;0.931;-1.875;46.000;37;3.312;4.400;2;24.500;0;
866.760;1374;35;0.883;0.931;-1.875;46.000;37;3.250;4.400;2;24.500;0;
866.800;1373;35;0.882;0.931;-1.875;46.000;37;3.312;4.400;2;24.500;0;
866.840;1374;35;0.885;0.931;-1.875;46.000;37;3.250;4.400;2;24.500;0;
866.880;1371;35;0.884;0.931;-1.875;46.000;37;3.250;4.400;2;24.500;0;
866.920;1373;35;0.881;0.931;-1.938;46.000;37;3.250;4.400;2;24.500;0;
866.960;1372;35;0.881;0.931;-1.938;45.900;37;3.250;4.400;2;24.500;0;
867.000;1369;33;0.879;0.931;-1.938;45.800;37;3.250;4.400;2;24.500;0;
867.040;1372;35;0.881;0.931;-1.938;46.000;37;3.312;4.400;2;24.500;0;
867.080;1367;35;0.882;0.931;-1.938;45.900;37;3.312;4.400;2;24.500;0;
867.120;1367;35;0.884;0.931;-1.938;45.900;37;3.312;4.400;2;24.500;0;
867.160;1367;35;0.882;0.931;-1.938;45.700;37;3.250;4.400;2;24.500;0;
867.200;1365;35;0.882;0.931;-1.938;45.900;37;3.250;4.400;2;24.500;0;
867.240;1364;35;0.885;0.931;-1.938;45.800;37;3.250;4.400;2;24.500;0;
867.280;1361;35;0.883;0.931;-1.938;45.800;37;3.250;4.400;2;24.500;0;
867.320;1361;35;0.885;0.931;-1.938;45.800;37;3.250;4.400;2;24.500;0;
867.360;1360;35;0.886;0.931;-1.938;45.800;38;3.250;4.400;2;24.500;0;
867.400;1361;35;0.886;0.931;-2.000;45.700;37;3.250;4.400;2;24.500;0;
867.440;1353;35;0.886;0.931;-2.000;45.700;37;3.250;4.400;2;24.500;0;
867.480;1354;35;0.887;0.931;-2.000;45.700;37;3.250;4.400;2;24.500;0;
867.520;1352;35;0.888;0.931;-2.000;45.700;37;3.312;4.400;2;24.500;0;
867.560;1352;35;0.888;0.931;-2.000;45.800;37;3.312;4.400;2;24.500;0;
867.600;1360;35;0.889;0.931;-2.000;45.800;37;3.312;4.400;2;24.500;0;
867.640;1361;35;0.890;0.931;-2.000;45.900;37;3.250;4.400;2;24.500;0;
867.680;1363;35;0.890;0.931;-2.000;45.900;37;3.250;4.400;2;24.500;0;
867.720;1363;35;0.889;0.931;-2.000;45.900;37;3.312;4.400;2;24.500;0;
867.760;1365;35;0.887;0.931;-2.000;45.900;37;3.250;4.400;2;24.500;0;
867.800;1363;35;0.887;0.931;-2.000;45.900;37;3.250;4.400;2;24.500;0;
867.840;1367;35;0.887;0.931;-2.000;45.800;37;3.250;4.400;2;24.500;0;
867.880;1359;35;0.886;0.931;-2.000;45.800;37;3.250;4.400;2;24.500;0;
867.920;1360;35;0.887;0.931;-2.062;45.800;37;3.312;4.400;2;24.500;0;
867.960;1364;35;0.885;0.931;-2.062;45.900;37;3.250;4.400;2;24.500;0;
868.000;1371;35;0.885;0.931;-2.062;46.000;37;3.312;4.400;2;24.500;0;
868.040;1371;35;0.884;0.931;-2.062;46.000;37;3.250;4.400;2;24.500;0;
868.080;1372;35;0.881;0.931;-2.062;46.000;37;3.250;4.400;2;24.500;0;
868.120;1375;35;0.881;0.931;-2.062;46.100;37;3.250;4.400;2;24.500;0;
868.160;1380;35;0.882;0.931;-2.062;46.200;37;3.250;4.400;2;24.500;0;
868.200;1383;35;0.882;0.931;-2.062;46.100;37;3.312;4.400;2;24.500;0;
868.240;1377;35;0.882;0.931;-2.062;46.100;38;3.312;4.400;2;24.500;0;
868.280;1377;35;0.882;0.931;-2.062;46.000;37;3.312;4.400;2;24.500;0;
868.320;1375;35;0.881;0.931;-2.062;46.100;37;3.312;4.400;2;24.500;0;
868.360;1380;33;0.880;0.931;-2.125;45.900;38;3.312;4.400;2;24.500;0;
868.400;1377;35;0.881;0.931;-2.125;46.100;37;3.250;4.400;2;24.500;0;
868.440;1381;35;0.882;0.931;-2.125;46.100;38;3.312;4.400;2;24.500;0;
868.480;1380;35;0.880;0.931;-2.125;46.100;37;3.312;4.400;2;24.500;0;
868.520;1380;33;0.879;0.931;-2.125;46.000;37;3.250;4.400;2;24.500;0;
868.560;1381;35;0.879;0.931;-2.125;46.100;38;3.250;4.400;2;24.500;0;
868.600;1378;35;0.877;0.931;-2.125;46.100;37;3.250;4.400;2;24.500;0;
868.640;1381;35;0.878;0.931;-2.125;46.100;37;3.250;4.400;2;24.500;0;
868.680;1377;33;0.879;0.931;-2.125;46.100;37;3.250;4.400;2;24.500;0;
868.720;1382;33;0.875;0.931;-2.125;45.900;37;3.250;4.400;2;24.500;0;
868.760;1379;35;0.877;0.931;-2.125;46.100;37;3.250;4.400;2;24.500;0;
868.800;1377;35;0.879;0.931;-2.188;46.100;37;3.250;4.400;2;24.500;0;
868.840;1376;33;0.878;0.931;-2.188;45.900;37;3.250;4.400;2;24.500;0;
868.880;1377;33;0.879;0.931;-2.188;45.900;37;3.250;4.400;2;24.500;0;
868.920;1371;35;0.881;0.931;-2.188;46.000;37;3.312;4.400;2;24.500;0;
868.960;1372;35;0.880;0.931;-2.188;46.000;37;3.250;4.400;2;24.500;0;
869.000;1372;33;0.881;0.931;-2.188;45.700;37;3.250;4.400;2;24.500;0;
869.040;1364;35;0.883;0.931;-2.188;45.900;37;3.250;4.400;2;24.500;0;
869.080;1363;35;0.883;0.931;-2.188;45.800;38;3.250;4.400;2;24.500;0;
869.120;1360;35;0.885;0.931;-2.188;45.800;39;3.250;4.400;2;24.500;0;
869.160;1360;35;0.887;0.931;-2.188;45.800;37;3.312;4.400;2;24.500;0;
869.200;1359;35;0.887;0.931;-2.188;45.800;37;3.250;4.400;2;24.500;0;
869.240;1358;35;0.888;0.931;-2.188;45.800;38;3.312;4.400;2;24.500;0;
869.280;1357;35;0.883;0.931;-2.188;45.800;37;3.312;4.400;2;24.500;0;
869.320;1361;35;0.881;0.931;-2.250;45.800;38;3.312;4.400;2;24.500;0;
869.360;1361;35;0.885;0.931;-2.250;45.800;37;3.250;4.400;2;24.500;0;
869.400;1362;35;0.888;0.931;-2.250;45.800;37;3.312;4.400;2;24.500;0;
869.440;1362;35;0.891;0.931;-2.250;45.800;38;3.250;4.400;2;24.500;0;
869.480;1362;35;0.890;0.931;-2.250;45.900;37;3.250;4.400;2;24.500;0;
869.520;1364;35;0.888;0.931;-2.250;45.900;37;3.312;4.400;2;24.500;0;
869.560;1367;35;0.887;0.931;-2.250;46.000;37;3.312;4.400;2;24.500;0;
869.600;1370;35;0.887;0.931;-2.250;45.900;37;3.312;4.400;2;24.500;0;
869.640;1368;35;0.888;0.931;-2.250;45.900;38;3.312;4.400;2;24.500;0;
869.680;1369;35;0.885;0.931;-2.250;46.000;37;3.312;4.400;2;24.500;0;
869.720;1372;35;0.885;0.931;-2.250;46.100;37;3.250;4.400;2;24.500;0;
869.760;1377;35;0.886;0.931;-2.250;46.100;37;3.250;4.400;2;24.500;0;
869.800;1377;35;0.884;0.931;-2.250;46.100;37;3.250;4.400;2;24.500;0;
869.840;1380;35;0.883;0.931;-2.312;46.100;38;3.312;4.400;2;24.500;0;
869.880;1378;35;0.882;0.931;-2.312;46.100;37;3.312;4.400;2;24.500;0;
869.920;1378;33;0.881;0.931;-2.312;45.900;37;3.312;4.400;2;24.500;0;
869.960;1375;35;0.879;0.931;-2.312;46.000;38;3.250;4.400;2;24.500;0;
870.000;1370;35;0.881;0.931;-2.312;46.000;37;3.250;4.400;2;24.500;0;
870.040;1373;35;0.879;0.931;-2.312;45.900;37;3.250;4.400;2;24.500;0;
870.080;1369;35;0.879;0.931;-2.312;45.800;38;3.250;4.400;2;24.500;0;
870.120;1368;35;0.877;0.931;-2.312;45.900;38;3.250;4.400;2;24.500;0;
870.160;1365;35;0.876;0.931;-2.312;45.900;37;3.250;4.400;2;24.500;0;
870.200;1367;35;0.876;0.931;-2.312;45.800;38;3.250;4.400;2;24.500;0;
870.240;1362;35;0.877;0.931;-2.375;45.700;37;3.250;4.400;2;24.500;0;
870.280;1360;35;0.877;0.931;-2.375;45.800;37;3.250;4.400;2;24.500;0;
870.320;1361;35;0.878;0.931;-2.375;45.800;38;3.312;4.400;2;24.500;0;
870.360;1361;35;0.878;0.931;-2.375;45.800;37;3.250;4.400;2;24.500;0;
870.400;1360;35;0.880;0.931;-2.375;45.800;38;3.250;4.400;2;24.500;0;
870.440;1360;35;0.881;0.931;-2.375;45.800;37;3.312;4.400;2;24.500;0;
870.480;1361;35;0.879;0.931;-2.375;45.900;37;3.312;4.400;2;24.500;0;
870.520;1363;35;0.879;0.931;-2.375;45.900;38;3.250;4.400;2;24.500;0;
870.560;1365;35;0.881;0.931;-2.375;45.900;37;3.312;4.400;2;24.500;0;
870.600;1363;35;0.881;0.931;-2.375;45.900;37;3.250;4.400;2;24.500;0;
870.640;1368;35;0.884;0.931;-2.375;46.000;37;3.250;4.400;2;24.500;0;
870.680;1371;35;0.882;0.931;-2.375;46.000;37;3.250;4.400;2;24.500;0;
870.720;1372;35;0.879;0.931;-2.438;46.000;38;3.312;4.400;2;24.500;0;
870.760;1367;35;0.880;0.931;-2.438;45.900;37;3.312;4.400;2;24.500;0;
870.800;1367;35;0.881;0.931;-2.438;46.000;37;3.312;4.400;2;24.500;0;
870.840;1371;35;0.881;0.931;-2.438;45.800;37;3.250;4.400;2;24.500;0;
870.880;1372;35;0.882;0.931;-2.438;46.000;37;3.250;4.400;2;24.500;0;
870.920;1372;35;0.878;0.931;-2.438;46.000;38;3.250;4.400;2;24.500;0;
870.960;1370;35;0.874;0.931;-2.438;46.000;37;3.312;4.400;2;24.500;0;
871.000;1375;35;0.878;0.931;-2.438;45.800;37;3.250;4.400;2;24.500;0;
871.040;1371;35;0.879;0.931;-2.438;46.000;38;3.250;4.400;2;24.500;0;
871.080;1374;35;0.879;0.931;-2.438;45.900;37;3.250;4.400;2;24.500;0;
871.120;1369;33;0.879;0.931;-2.438;46.000;38;3.250;4.400;2;24.500;0;
871.160;1372;35;0.881;0.931;-2.500;46.000;38;3.312;4.400;2;24.500;0;
871.200;1368;35;0.878;0.931;-2.500;45.900;37;3.250;4.400;2;24.500;0;
871.240;1368;35;0.877;0.931;-2.500;45.900;38;3.250;4.400;2;24.500;0;
871.280;1368;33;0.876;0.931;-2.500;45.700;37;3.250;4.400;2;24.500;0;
871.320;1365;35;0.872;0.931;-2.500;45.900;37;3.250;4.400;2;24.500;0;
871.360;1364;35;0.875;0.931;-2.500;45.800;37;3.250;4.400;2;24.500;0;
871.400;1362;35;0.879;0.931;-2.500;45.800;38;3.250;4.400;2;24.500;0;
871.440;1361;35;0.878;0.931;-2.500;45.800;37;3.250;4.400;2;24.500;0;
871.480;1358;35;0.874;0.931;-2.500;45.800;38;3.250;4.400;2;24.500;0;
871.520;1360;35;0.879;0.931;-2.500;45.800;37;3.312;4.400;2;24.500;0;
871.560;1359;35;0.885;0.931;-2.500;45.800;37;3.312;4.400;2;24.500;0;
871.600;1359;35;0.885;0.931;-2.562;45.800;38;3.250;4.400;2;24.500;0;
871.640;1355;35;0.886;0.931;-2.562;45.700;37;3.312;4.400;2;24.500;0;
871.680;1361;35;0.886;0.931;-2.562;45.800;37;3.312;4.400;2;24.500;0;
871.720;1361;35;0.885;0.931;-2.562;45.800;37;3.312;4.400;2;24.500;0;
871.760;1356;35;0.887;0.931;-2.562;45.700;38;3.312;4.400;2;24.500;0;
871.800;1353;35;0.885;0.931;-2.562;45.600;38;3.312;4.400;2;24.500;0;
871.840;1344;35;0.882;0.931;-2.562;45.500;38;3.250;4.400;2;24.500;0;
871.880;1342;35;0.886;0.931;-2.562;45.500;38;3.250;4.400;2;24.500;0;
871.920;1341;35;0.886;0.931;-2.562;45.500;38;3.312;4.400;2;24.500;0;
871.960;1341;35;0.884;0.931;-2.562;45.500;37;3.312;4.400;2;24.500;0;
872.000;1340;35;0.883;0.931;-2.562;45.500;38;3.250;4.400;2;24.500;0;
872.040;1341;35;0.882;0.931;-2.562;45.500;38;3.312;4.400;2;24.500;0;
872.080;1339;35;0.882;0.931;-2.625;45.500;37;3.312;4.400;2;24.500;0;
872.120;1339;35;0.882;0.931;-2.625;45.600;38;3.312;4.400;2;24.500;0;
872.160;1344;35;0.882;0.931;-2.625;45.500;37;3.250;4.400;2;24.500;0;
872.200;1342;35;0.882;0.931;-2.625;45.500;38;3.312;4.400;2;24.500;0;
872.240;1342;35;0.882;0.931;-2.625;45.500;37;3.312;4.400;2;24.500;0;
872.280;1343;35;0.883;0.931;-2.625;45.600;37;3.312;4.400;2;24.500;0;
872.320;1344;35;0.884;0.931;-2.625;45.600;38;3.250;4.400;2;24.500;0;
872.360;1345;35;0.884;0.931;-2.625;45.600;37;3.312;4.400;2;24.500;0;
872.400;1349;35;0.886;0.931;-2.625;45.600;37;3.312;4.400;2;24.500;0;
872.440;1352;35;0.888;0.931;-2.625;45.700;38;3.312;4.400;2;24.500;0;
872.480;1352;35;0.884;0.931;-2.625;45.700;37;3.312;4.400;2;24.500;0;
872.520;1352;35;0.885;0.931;-2.625;45.600;38;3.312;4.400;2;24.500;0;
872.560;1344;35;0.889;0.931;-2.688;45.600;38;3.250;4.400;2;24.500;0;
872.600;1344;35;0.888;0.931;-2.688;45.600;38;3.312;4.400;2;24.500;0;
872.640;1345;35;0.890;0.931;-2.688;45.500;37;3.312;4.400;2;24.500;0;
872.680;1343;35;0.889;0.931;-2.688;45.500;38;3.312;4.400;2;24.500;0;
872.720;1339;35;0.887;0.931;-2.688;45.500;38;3.312;4.400;2;24.500;0;
872.760;1337;35;0.888;0.931;-2.688;45.500;39;3.312;4.400;2;24.500;0;
872.800;1328;35;0.890;0.931;-2.688;45.300;39;3.312;4.400;2;24.500;0;
872.840;1328;35;0.891;0.931;-2.688;45.300;39;3.312;4.400;2;24.500;0;
872.880;1328;35;0.891;0.931;-2.688;45.300;39;3.312;4.400;2;24.500;0;
872.920;1328;35;0.889;0.931;-2.688;45.300;38;3.312;4.400;2;24.500;0;
872.960;1328;35;0.889;0.931;-2.688;45.400;39;3.312;4.400;2;24.500;0;
873.000;1332;35;0.889;0.931;-2.688;45.400;39;3.312;4.400;2;24.500;0;
873.040;1334;35;0.890;0.931;-2.688;45.400;38;3.312;4.400;2;24.500;0;
873.080;1335;35;0.891;0.931;-2.688;45.500;39;3.312;4.400;2;24.500;0;
873.120;1337;35;0.891;0.931;-2.750;45.500;38;3.312;4.400;2;24.500;0;
873.160;1339;35;0.891;0.931;-2.750;45.500;37;3.312;4.400;2;24.500;0;
873.200;1346;35;0.891;0.931;-2.750;45.600;38;3.312;4.400;2;24.500;0;
873.240;1346;35;0.891;0.931;-2.750;45.700;37;3.312;4.400;2;24.500;0;
873.280;1350;35;0.891;0.931;-2.750;45.700;38;3.312;4.400;2;24.500;0;
873.320;1350;35;0.891;0.931;-2.750;45.600;37;3.312;4.400;2;24.500;0;
873.360;1349;35;0.891;0.931;-2.750;45.700;37;3.250;4.400;2;24.500;0;
873.400;1352;35;0.892;0.931;-2.750;45.800;38;3.250;4.400;2;24.500;0;
873.440;1356;35;0.892;0.931;-2.750;45.700;37;3.312;4.400;2;24.500;0;
873.480;1355;35;0.892;0.931;-2.750;45.700;37;3.312;4.400;2;24.500;0;
873.520;1354;35;0.890;0.931;-2.750;45.700;38;3.312;4.400;2;24.500;0;
873.560;1356;35;0.889;0.931;-2.750;45.800;37;3.312;4.400;2;24.500;0;
873.600;1350;35;0.889;0.931;-2.750;45.700;38;3.250;4.400;2;24.500;0;
873.640;1350;35;0.891;0.931;-2.750;45.700;37;3.312;4.400;2;24.500;0;
873.680;1355;35;0.894;0.931;-2.812;45.800;38;3.312;4.400;2;24.500;0;
873.720;1359;35;0.893;0.931;-2.812;45.800;38;3.312;4.400;2;24.500;0;
873.760;1362;35;0.893;0.931;-2.812;45.800;38;3.250;4.400;2;24.500;0;
873.800;1358;35;0.894;0.931;-2.812;45.800;38;3.250;4.400;2;24.500;0;
873.840;1359;35;0.894;0.931;-2.812;45.800;38;3.312;4.400;2;24.500;0;
873.880;1359;35;0.893;0.931;-2.812;45.900;38;3.312;4.400;2;24.500;0;
873.920;1365;35;0.894;0.931;-2.812;45.900;38;3.250;4.400;2;24.500;0;
873.960;1368;35;0.896;0.931;-2.812;45.900;38;3.312;4.400;2;24.500;0;
874.000;1369;35;0.894;0.931;-2.812;45.900;37;3.250;4.400;2;24.500;0;
874.040;1365;35;0.889;0.931;-2.812;45.900;38;3.312;4.400;2;24.500;0;
874.080;1365;35;0.891;0.931;-2.812;45.900;38;3.312;4.400;2;24.500;0;
874.120;1368;35;0.896;0.931;-2.812;46.000;37;3.250;4.400;2;24.500;0;
874.160;1371;35;0.895;0.931;-2.812;46.000;38;3.250;4.400;2;24.500;0;
874.200;1372;35;0.892;0.931;-2.812;45.900;38;3.312;4.400;2;24.500;0;
874.240;1366;33;0.892;0.931;-2.812;45.900;37;3.250;4.400;2;24.500;0;
